5/2 4:5:10|MainFrame|MainFrame|Constructor Called.
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/home
5/2 4:5:36|Utils|convertToSecond method called|time = 0.13999999999999968
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/home
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/nsecomlogo.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.1559999999999997
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/nsecomlogo.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
5/2 4:5:36|Utils|convertToSecond method called|time = 0.10899999999999999
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans1.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.26500000000000057
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans1.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans2.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.2970000000000006
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans2.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans3.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.3119999999999994
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans3.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans4.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.3279999999999994
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans4.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans5.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.359
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans5.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans6.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.46799999999999997
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans6.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans7.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.4209999999999994
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans7.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans8.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.43700000000000117
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans8.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/jeans9.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.4529999999999994
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/jeans9.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/productPage?productid=Jeans006&upc=JeansUPC11116&prodImage=jeans6.png&prodPrice=69.99
5/2 4:5:36|Utils|convertToSecond method called|time = 0.17099999999999937
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/productPage?productid=Jeans006&upc=JeansUPC11116&prodImage=jeans6.png&prodPrice=69.99
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/addToBag?size=2&productid=NA&price=69.99&upc=JeansUPC11116&prodImage=jeans6.png&quantity=1
5/2 4:5:36|Utils|convertToSecond method called|time = 0.39000000000000057
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/addToBag?size=2&productid=NA&price=69.99&upc=JeansUPC11116&prodImage=jeans6.png&quantity=1
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/shippingAddress?productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|convertToSecond method called|time = 0.31200000000000117
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/shippingAddress?productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/logo.png
5/2 4:5:36|Utils|convertToSecond method called|time = 0.2970000000000006
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/logo.png
5/2 4:5:36|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/checkOut?name=f&address=s&city=f&PostalCode=s&country=US&productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|convertToSecond method called|time = 0.125
5/2 4:5:36|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/checkOut?name=f&address=s&city=f&PostalCode=s&country=US&productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/nsecom/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\nsecom
5/2 4:5:36|WebCFormattor|generateEventsForFlow|method called.
5/2 4:5:36|WebCGenerator|generate|method called.
5/2 4:5:36|WebCGenerator|generate|Putting header comments in Buffer.
5/2 4:5:36|WebCGenerator|generate|Processing URLs with list size=6
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/home
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|generate|Adding Inline template to the page.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 5.069999999999999
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|generate|Adding Comments to page.searchProduct_2
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|generate|Adding Inline template to the page.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 1.950000000000001
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/productPage?productid=Jeans006&upc=JeansUPC11116&prodImage=jeans6.png&prodPrice=69.99
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|generate|Adding Comments to page.productPage_2
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 2.231
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/addToBag?size=2&productid=NA&price=69.99&upc=JeansUPC11116&prodImage=jeans6.png&quantity=1
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|generate|Adding Comments to page.addToBag_2
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 1.529
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/shippingAddress?productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|generate|Adding Comments to page.shippingAddress_2
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|getCookieForTheUrl|method called.
5/2 4:5:36|WebCGenerator|generate|Adding Inline template to the page.
5/2 4:5:36|WebCGenerator|appendHeadersAndEndline|method called.
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|getCookieForTheUrl|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 3.602999999999998
5/2 4:5:36|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/checkOut?name=f&address=s&city=f&PostalCode=s&country=US&productid=NA&upc=JeansUPC11116&size=2&color=blue&quantity=1&price=69.99&status=true&cartId=Cart20130502040523465
5/2 4:5:36|Utils|getTimeStampForPage|Method called.
5/2 4:5:36|WebCGenerator|generate|Adding Comments to page.checkOut_2
5/2 4:5:36|WebCGenerator|getUrlReqAndResDetails|method called.
5/2 4:5:36|WebCGenerator|getCookieForTheUrl|method called.
5/2 4:5:36|Utils|convertToSecond method called|time = 4.5710000000000015
5/2 4:5:36|MainFrame|addNavigationListeners|browser disposed Exiting.
5/2 4:5:36|MainFrame|addNavigationListeners|browser disposed called.
5/2 4:5:36|MainFrame|addNavigationListeners|browser disposed Exiting.
5/2 4:5:36|NSBrowser|addNavigationListeners|browser disposed Exiting.
5/2 4:5:36|ScriptHTMLStart|stopRecording|Going to upload script to server.
5/2 4:5:41|ScriptRecordUtils|saveScriptToServer|method called.
